Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: Software className: Software
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: StatusSet className: StatusSet
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: SysLog className: SysLog
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: SysLogRealm className: SysLogRealm
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: SysLogSeverity className: SysLogSeverity
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: Task className: Task parent: Element
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: ThreadNotify className: ThreadNotify
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: Thumbnail className: Thumbnail
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: TimeSheet className: TimeSheet
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: TimeSheetCategory className: AssetType
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: Tracker className: Tracker
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: TrackerCategory className: TrackerCategory
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: TrackerQueue className: TrackerQueue
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: UserElement className: UserElement
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: UserMapping className: UserMapping
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: UserRole className: UserRole
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: Usr className: User parent: Element
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: Employee className: Employee parent: Usr
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: UsrGrp className: UserGroup
Mon May 18 16:32:11 2009:18477 src/schema.cpp:123 void parseTable(Schema*, QDomElement, QMap<QString, QList<QDomElement> >*, bool, QList<TableSchema*>*):Adding new table: VersionFileTracker className: VersionFileTracker parent: FileTracker
Mon May 18 16:32:11 2009:18477 sourcegen.cpp:677 void writeSource(Schema*, const QString&):writeSource: Writing sources to /drd/users/barry.robison/blur/branches/concurrent_burn/cpp/lib/classes
